id, transaction_time, date,time, location_id, latitude, longitude,rfid_id, starting_credits, ending_credits, transaction_type, amount, error_code
15336,1396000206,2014-03-28,09:50:06,101,"","",94.225.119.25,837,837,1,20,0
15337,1396000212,2014-03-28,09:50:12,101,"","",94.225.119.25,837,817,0,20,0
15338,1396000329,2014-03-28,09:52:09,101,"","",94.225.119.25,817,817,1,20,0
15339,1396000334,2014-03-28,09:52:14,101,"","",94.225.119.25,817,797,0,20,0
15340,1396000389,2014-03-28,09:53:09,101,"","",94.225.119.25,797,807,1,9,0
15341,1396000462,2014-03-28,09:54:22,101,"","",110.141.169.25,92,72,0,20,0
15342,1396000572,2014-03-28,09:56:12,101,"","",110.141.169.25,72,72,1,20,0
15343,1396000583,2014-03-28,09:56:23,101,"","",110.141.169.25,72,52,0,20,0
15344,1396000608,2014-03-28,09:56:48,101,"","",110.141.169.25,52,69,1,2,0
15345,1396000618,2014-03-28,09:56:58,101,"","",94.225.119.25,807,787,0,20,0
15346,1396000720,2014-03-28,09:58:40,101,"","",94.225.119.25,787,787,1,20,0
15347,1396000815,2014-03-28,00:00:15,101,"","",94.225.119.25,787,767,0,20,0
15348,1396000907,2014-03-28,00:01:47,101,"","",94.225.119.25,767,767,1,20,0
15349,1396000918,2014-03-28,00:01:58,101,"","",94.225.119.25,767,747,0,20,0
15350,1396001013,2014-03-28,00:03:33,101,"","",94.225.119.25,747,747,1,20,0
15351,1396001025,2014-03-28,00:03:45,101,"","",94.225.119.25,747,727,0,20,0
15352,1396001043,2014-03-28,00:04:03,101,"","",94.225.119.25,727,744,1,3,0
15353,1396001047,2014-03-28,00:04:07,101,"","",94.225.119.25,744,724,0,20,0
15354,1396001145,2014-03-28,00:05:45,101,"","",94.225.119.25,724,724,1,20,0
15355,1396001149,2014-03-28,00:05:49,101,"","",94.225.119.25,724,704,0,20,0
15356,1396001173,2014-03-28,00:06:13,101,"","",94.225.119.25,704,720,1,4,0
15357,1396001181,2014-03-28,00:06:21,101,"","",94.225.119.25,720,700,0,20,0
15358,1396001298,2014-03-28,00:08:18,101,"","",94.225.119.25,700,700,1,20,0
15359,1396001302,2014-03-28,00:08:22,101,"","",94.225.119.25,700,680,0,20,0
15360,1396001324,2014-03-28,00:08:44,101,"","",94.225.119.25,680,696,1,4,0
15361,1396002287,2014-03-28,00:24:47,101,"","",94.225.119.25,696,676,0,20,0
15362,1396002301,2014-03-28,00:25:01,101,"","",94.225.119.25,676,694,1,2,0
15363,1396002314,2014-03-28,00:25:14,101,"","",94.225.119.25,694,674,0,20,0
15364,1396002343,2014-03-28,00:25:43,101,"","",94.225.119.25,674,692,1,1,0
15365,1396002352,2014-03-28,00:25:52,101,"","",94.225.119.25,692,672,0,20,0
15366,1396002379,2014-03-28,00:26:19,101,"","",94.225.119.25,672,688,1,4,0
15367,1396002380,2014-03-28,00:26:20,101,"","",0,0,0,32,1.05,0
15368,1396002380,2014-03-28,00:26:20,101,"","",0,0,0,33,1.35,0
15369,1396002384,2014-03-28,00:26:24,101,"","",94.225.119.25,688,668,0,20,0
15370,1396002589,2014-03-28,00:29:49,101,"","",94.225.119.25,668,680,1,7,0
15371,1396002592,2014-03-28,00:29:52,101,"","",94.225.119.25,680,660,0,20,0
15372,1396002605,2014-03-28,00:30:05,101,"","",94.225.119.25,660,679,1,0,0
15373,1396002610,2014-03-28,00:30:10,101,"","",94.225.119.25,679,659,0,20,0
15374,1396002624,2014-03-28,00:30:24,101,"","",94.225.119.25,659,678,1,0,0
15375,1396002631,2014-03-28,00:30:31,101,"","",94.225.119.25,678,658,0,20,0
15376,1396002704,2014-03-28,00:31:44,101,"","",94.225.119.25,658,675,1,3,0
15377,1396002710,2014-03-28,00:31:50,101,"","",94.225.119.25,675,655,0,20,0
15378,1396002767,2014-03-28,00:32:47,101,"","",94.225.119.25,655,667,1,8,0
15379,1396002770,2014-03-28,00:32:50,101,"","",94.225.119.25,667,647,0,20,0
15380,1396003004,2014-03-28,00:36:44,101,"","",94.225.119.25,647,647,1,20,0
15381,1396004237,2014-03-28,00:57:17,101,"","",94.225.119.25,647,627,0,20,0
15382,1396004341,2014-03-28,00:59:01,101,"","",94.225.119.25,627,627,1,20,0
15383,1396004356,2014-03-28,00:59:16,101,"","",94.225.119.25,627,607,0,20,0
15384,1396004535,2014-03-28,01:02:15,101,"","",94.225.119.25,607,615,1,12,0
15385,1396004548,2014-03-28,01:02:28,101,"","",94.225.119.25,615,595,0,20,0
15386,1396004731,2014-03-28,01:05:31,101,"","",94.225.119.25,595,613,1,2,0
15387,1396004777,2014-03-28,01:06:17,101,"","",94.225.119.25,613,593,0,20,0
15388,1396004872,2014-03-28,01:07:52,101,"","",94.225.119.25,593,612,1,0,0
15389,1396004876,2014-03-28,01:07:56,101,"","",94.225.119.25,612,592,0,20,0
15390,1396004966,2014-03-28,01:09:26,101,"","",94.225.119.25,592,593,1,19,0
15391,1396005166,2014-03-28,01:12:46,101,"","",94.225.119.25,593,573,0,20,0
15392,1396005226,2014-03-28,01:13:46,101,"","",94.225.119.25,573,582,1,11,0
15393,1396005233,2014-03-28,01:13:53,101,"","",94.225.119.25,582,562,0,20,0
15394,1396005379,2014-03-28,01:16:19,101,"","",94.225.119.25,562,575,1,6,0
15395,1396005384,2014-03-28,01:16:24,101,"","",94.225.119.25,575,555,0,20,0
15396,1396005396,2014-03-28,01:16:36,101,"","",94.225.119.25,555,574,1,0,0
15397,1396005406,2014-03-28,01:16:46,101,"","",94.225.119.25,574,554,0,20,0
15398,1396005577,2014-03-28,01:19:37,101,"","",94.225.119.25,554,566,1,7,0
15399,1396005584,2014-03-28,01:19:44,101,"","",94.225.119.25,566,546,0,20,0
15400,1396005697,2014-03-28,01:21:37,101,"","",94.225.119.25,546,551,1,15,0
15401,1396005713,2014-03-28,01:21:53,101,"","",94.225.119.25,551,531,0,20,0
15402,1396005726,2014-03-28,01:22:06,101,"","",94.225.119.25,531,549,1,2,0
15403,1396005732,2014-03-28,01:22:12,101,"","",94.225.119.25,549,529,0,20,0
15404,1396005744,2014-03-28,01:22:24,101,"","",94.225.119.25,529,548,1,1,0
15405,1396005747,2014-03-28,01:22:27,101,"","",94.225.119.25,548,528,0,20,0
15406,1396005846,2014-03-28,01:24:06,101,"","",94.225.119.25,528,539,1,8,0
15407,1396005870,2014-03-28,01:24:30,101,"","",94.225.119.25,539,519,0,20,0
15408,1396005896,2014-03-28,01:24:56,101,"","",94.225.119.25,519,538,1,1,0
15409,1396005897,2014-03-28,01:24:57,101,"","",0,0,0,32,1.05,0
15410,1396005897,2014-03-28,01:24:57,101,"","",0,0,0,33,1.35,0
15411,1396005898,2014-03-28,01:24:58,101,"","",94.225.119.25,538,518,0,20,0
15412,1396005923,2014-03-28,01:25:23,101,"","",94.225.119.25,518,535,1,2,0
15413,1396005931,2014-03-28,01:25:31,101,"","",94.225.119.25,535,515,0,20,0
15414,1396006461,2014-03-28,01:34:21,101,"","",94.225.119.25,535,515,1,19,0
15415,1396006469,2014-03-28,01:34:29,101,"","",94.225.119.25,515,495,0,20,0
15416,1396006581,2014-03-28,01:36:21,101,"","",94.225.119.25,495,495,1,20,0
15417,1396006589,2014-03-28,01:36:29,101,"","",110.141.169.25,69,49,0,20,0
15418,1396006674,2014-03-28,01:37:54,101,"","",110.141.169.25,49,67,1,2,0
15419,1396006680,2014-03-28,01:38:00,101,"","",110.141.169.25,67,47,0,20,0
15420,1396006800,2014-03-28,01:40:00,101,"","",110.141.169.25,47,47,1,20,0
15421,1396006805,2014-03-28,01:40:05,101,"","",110.141.169.25,47,27,0,20,0
15422,1396006834,2014-03-28,01:40:34,101,"","",110.141.169.25,27,43,1,4,0
15423,1396006866,2014-03-28,01:41:06,101,"","",110.141.169.25,43,23,0,20,0
15424,1396006980,2014-03-28,01:43:00,101,"","",110.141.169.25,23,23,1,20,0
15425,1396006984,2014-03-28,01:43:04,101,"","",110.141.169.25,23,3,0,20,0
15426,1396007005,2014-03-28,01:43:25,101,"","",110.141.169.25,3,20,1,3,0
15427,1396008120,2014-03-28,02:02:00,101,"","",110.141.169.25,220,200,0,20,0
15428,1396008236,2014-03-28,02:03:56,101,"","",110.141.169.25,200,200,1,20,0
15429,1396008254,2014-03-28,02:04:14,101,"","",110.141.169.25,200,180,0,20,0
15430,1396008271,2014-03-28,02:04:31,101,"","",110.141.169.25,180,198,1,2,0
15431,1396008300,2014-03-28,02:05:00,101,"","",110.141.169.25,198,178,0,20,0
15432,1396008425,2014-03-28,02:07:05,101,"","",110.141.169.25,178,178,1,20,0
15433,1396008432,2014-03-28,02:07:12,101,"","",110.141.169.25,178,158,0,20,0
15434,1396008454,2014-03-28,02:07:34,101,"","",110.141.169.25,158,175,1,3,0
15435,1396010851,2014-03-28,02:47:31,101,"","",94.225.119.25,495,475,0,20,0
15436,1396010866,2014-03-28,02:47:46,101,"","",94.225.119.25,475,493,1,2,0
15437,1396010869,2014-03-28,02:47:49,101,"","",94.225.119.25,493,473,0,20,0
15438,1396010936,2014-03-28,02:48:56,101,"","",94.225.119.25,473,473,1,6,0
15439,1396010943,2014-03-28,02:49:03,101,"","",94.225.119.25,473,453,0,20,0
15440,1396010960,2014-03-28,02:49:20,101,"","",94.225.119.25,453,471,1,2,0
15441,1396010962,2014-03-28,02:49:22,101,"","",94.225.119.25,489,469,0,20,0
15442,1396010983,2014-03-28,02:49:43,101,"","",94.225.119.25,469,487,1,2,0
15443,1396010994,2014-03-28,02:49:54,101,"","",94.225.119.25,487,467,0,20,0
15444,1396011003,2014-03-28,02:50:03,101,"","",94.225.119.25,467,467,1,1,0
15445,1396011006,2014-03-28,02:50:06,101,"","",94.225.119.25,486,466,0,20,0
15446,1396011021,2014-03-28,02:50:21,101,"","",94.225.119.25,466,484,1,2,0
15447,1396011086,2014-03-28,02:51:26,101,"","",94.225.119.25,484,464,0,20,0
15448,1396011262,2014-03-28,02:54:22,101,"","",94.225.119.25,464,465,1,19,0
15449,1396012633,2014-03-28,03:17:13,101,"","",110.130.155.25,176,156,0,20,0
15450,1396012763,2014-03-28,03:19:23,101,"","",110.130.155.25,156,156,1,20,0
15451,1396012764,2014-03-28,03:19:24,101,"","",0,0,0,32,1.05,0
15452,1396012764,2014-03-28,03:19:24,101,"","",0,0,0,33,1.35,0
15453,1396012766,2014-03-28,03:19:26,101,"","",110.130.155.25,156,136,0,20,0
15454,1396012789,2014-03-28,03:19:49,101,"","",110.130.155.25,136,152,1,4,0
15455,1396012794,2014-03-28,03:19:54,101,"","",110.130.155.25,152,132,0,20,0
15456,1396012806,2014-03-28,03:20:06,101,"","",110.130.155.25,132,151,1,1,0
15457,1396012812,2014-03-28,03:20:12,101,"","",110.130.155.25,151,131,0,20,0
15458,1396012827,2014-03-28,03:20:27,101,"","",110.130.155.25,131,150,1,1,0
15459,1396012830,2014-03-28,03:20:30,101,"","",94.225.119.25,465,445,0,20,0
15460,1396012894,2014-03-28,03:21:34,101,"","",94.225.119.25,445,453,1,12,0
15461,1396012928,2014-03-28,03:22:08,101,"","",110.130.155.25,150,130,0,20,0
15462,1396013057,2014-03-28,03:24:17,101,"","",110.130.155.25,130,130,1,20,0
15463,1396013060,2014-03-28,03:24:20,101,"","",110.130.155.25,130,110,0,20,0
15464,1396013085,2014-03-28,03:24:45,101,"","",110.130.155.25,110,127,1,3,0
15465,1396015019,2014-03-28,03:56:59,101,"","",94.225.119.25,453,433,0,20,0
15466,1396015322,2014-03-28,04:02:02,101,"","",94.225.119.25,433,433,1,20,0
15467,1396015438,2014-03-28,04:03:58,101,"","",94.225.119.25,433,413,0,20,0
15468,1396015496,2014-03-28,04:04:56,101,"","",94.225.119.25,413,421,1,12,0
15469,1396017054,2014-03-28,04:30:54,101,"","",110.193.128.25,66,46,0,20,0
15470,1396017239,2014-03-28,04:33:59,101,"","",110.193.128.25,46,46,1,20,0
15471,1396017242,2014-03-28,04:34:02,101,"","",110.193.128.25,46,26,0,20,0
15472,1396017350,2014-03-28,04:35:50,101,"","",110.193.128.25,26,26,1,20,0
15473,1396017370,2014-03-28,04:36:10,101,"","",110.193.128.25,26,6,0,20,0
15474,1396017388,2014-03-28,04:36:28,101,"","",110.193.128.25,6,23,1,3,0
15475,1396017408,2014-03-28,04:36:48,101,"","",110.193.128.25,23,3,0,20,0
15476,1396017428,2014-03-28,04:37:08,101,"","",110.193.128.25,3,20,1,3,0
15477,1396017462,2014-03-28,04:37:42,101,"","",110.141.169.25,175,155,0,20,0
15478,1396017600,2014-03-28,04:40:00,101,"","",110.141.169.25,155,155,1,20,0
15479,1396017608,2014-03-28,04:40:08,101,"","",110.141.169.25,155,135,0,20,0
15480,1396017633,2014-03-28,04:40:33,101,"","",110.141.169.25,135,152,1,3,0
15481,1396017656,2014-03-28,04:40:56,101,"","",110.141.169.25,152,132,0,20,0
15482,1396017818,2014-03-28,04:43:38,101,"","",110.141.169.25,132,132,1,20,0
15483,1396017825,2014-03-28,04:43:45,101,"","",110.141.169.25,132,112,0,20,0
15484,1396017892,2014-03-28,04:44:52,101,"","",110.141.169.25,112,124,1,7,0
15485,1396017902,2014-03-28,04:45:02,101,"","",110.141.169.25,124,104,0,20,0
15486,1396017993,2014-03-28,04:46:33,101,"","",110.141.169.25,104,111,1,12,0
15487,1396019436,2014-03-28,05:10:36,101,"","",110.141.169.25,111,91,0,20,0
15488,1396019547,2014-03-28,05:12:27,101,"","",110.141.169.25,91,91,1,20,0
15489,1396019563,2014-03-28,05:12:43,101,"","",110.141.169.25,91,71,0,20,0
15490,1396019654,2014-03-28,05:14:14,101,"","",110.141.169.25,71,71,1,20,0
15491,1396019693,2014-03-28,05:14:53,101,"","",110.141.169.25,71,51,0,20,0
15492,1396019814,2014-03-28,05:16:54,101,"","",110.141.169.25,51,51,1,20,0
15493,1396019815,2014-03-28,05:16:55,101,"","",0,0,0,32,1.05,0
15494,1396019815,2014-03-28,05:16:55,101,"","",0,0,0,33,1.35,0
15495,1396019822,2014-03-28,05:17:02,101,"","",110.141.169.25,51,31,0,20,0
15496,1396019840,2014-03-28,05:17:20,101,"","",110.141.169.25,31,48,1,3,0
15497,1396019855,2014-03-28,05:17:35,101,"","",110.141.169.25,48,28,0,20,0
15498,1396019870,2014-03-28,05:17:50,101,"","",110.141.169.25,28,46,1,2,0
15499,1396019879,2014-03-28,05:17:59,101,"","",110.141.169.25,46,26,0,20,0
15500,1396019896,2014-03-28,05:18:16,101,"","",110.141.169.25,26,45,1,0,0
15501,1396019906,2014-03-28,05:18:26,101,"","",110.141.169.25,45,25,0,20,0
15502,1396019914,2014-03-28,05:18:34,101,"","",110.141.169.25,6,25,1,1,0
15503,1396019936,2014-03-28,05:18:56,101,"","",110.141.169.25,44,24,0,20,0
15504,1396020039,2014-03-28,05:20:39,101,"","",110.141.169.25,24,24,1,20,0
15505,1396020041,2014-03-28,05:20:41,101,"","",110.141.169.25,24,4,0,20,0
15506,1396020067,2014-03-28,05:21:07,101,"","",110.141.169.25,4,19,1,5,0
15507,1396020086,2014-03-28,05:21:26,101,"","",110.221.133.25,277,257,0,20,0
15508,1396020129,2014-03-28,05:22:09,101,"","",110.221.133.25,257,274,1,2,0
15509,1396020132,2014-03-28,05:22:12,101,"","",110.221.133.25,274,254,0,20,0
15510,1396020232,2014-03-28,05:23:52,101,"","",110.221.133.25,254,254,1,20,0
15511,1396020235,2014-03-28,05:23:55,101,"","",110.221.133.25,254,234,0,20,0
15512,1396020334,2014-03-28,05:25:34,101,"","",110.221.133.25,234,234,1,20,0
15513,1396020343,2014-03-28,05:25:43,101,"","",110.221.133.25,234,214,0,20,0
15514,1396020370,2014-03-28,05:26:10,101,"","",110.221.133.25,214,214,1,5,0
15515,1396020372,2014-03-28,05:26:12,101,"","",110.221.133.25,214,194,0,20,0
15516,1396020463,2014-03-28,05:27:43,101,"","",110.221.133.25,194,194,1,20,0
15517,1396020477,2014-03-28,05:27:57,101,"","",110.221.133.25,194,174,0,20,0
15518,1396020543,2014-03-28,05:29:03,101,"","",110.221.133.25,174,180,1,14,0
15519,1396020545,2014-03-28,05:29:05,101,"","",110.221.133.25,180,160,0,20,0
15520,1396020577,2014-03-28,05:29:37,101,"","",110.221.133.25,160,179,1,1,0
15521,1396020591,2014-03-28,05:29:51,101,"","",110.221.133.25,179,159,0,20,0
15522,1396020686,2014-03-28,05:31:26,101,"","",110.221.133.25,159,166,1,13,0
15523,1396020779,2014-03-28,05:32:59,101,"","",110.221.133.25,166,146,0,20,0
15524,1396020811,2014-03-28,05:33:31,101,"","",110.221.133.25,146,163,1,2,0
15525,1396020933,2014-03-28,05:35:33,101,"","",94.225.119.25,421,401,0,20,0
15526,1396021042,2014-03-28,05:37:22,101,"","",94.225.119.25,401,401,1,20,0
15527,1396021050,2014-03-28,05:37:30,101,"","",94.225.119.25,401,381,0,20,0
15528,1396021096,2014-03-28,05:38:16,101,"","",94.225.119.25,381,396,1,4,0
15529,1396021709,2014-03-28,05:48:29,101,"","",110.141.169.25,219,199,0,20,0
15530,1396021815,2014-03-28,05:50:15,101,"","",110.141.169.25,199,199,1,20,0
15531,1396021823,2014-03-28,05:50:23,101,"","",110.141.169.25,199,179,0,20,0
15532,1396021842,2014-03-28,05:50:42,101,"","",110.141.169.25,179,196,1,3,0
15533,1396021891,2014-03-28,05:51:31,101,"","",110.141.169.25,196,176,0,20,0
15534,1396022002,2014-03-28,05:53:22,101,"","",110.141.169.25,176,176,1,20,0
15535,1396022003,2014-03-28,05:53:23,101,"","",0,0,0,32,1.05,0
15536,1396022003,2014-03-28,05:53:23,101,"","",0,0,0,33,1.35,0
15537,1396022009,2014-03-28,05:53:29,101,"","",110.141.169.25,176,156,0,20,0
15538,1396022039,2014-03-28,05:53:59,101,"","",110.141.169.25,156,171,1,5,0
15539,1396064729,2014-03-29,03:45:29,101,"","",110.141.169.25,571,551,0,20,0
15540,1396064844,2014-03-29,03:47:24,101,"","",110.141.169.25,551,551,1,20,0
15541,1396064849,2014-03-29,03:47:29,101,"","",110.141.169.25,551,531,0,20,0
15542,1396064880,2014-03-29,03:48:00,101,"","",110.141.169.25,531,547,1,3,0
15543,1396064911,2014-03-29,03:48:31,101,"","",110.141.169.25,547,527,0,20,0
15544,1396065025,2014-03-29,03:50:25,101,"","",110.141.169.25,527,527,1,20,0
15545,1396065032,2014-03-29,03:50:32,101,"","",110.141.169.25,527,507,0,20,0
15546,1396065068,2014-03-29,03:51:08,101,"","",110.141.169.25,507,522,1,4,0
15547,1396065110,2014-03-29,03:51:50,101,"","",110.141.169.25,522,502,0,20,0
15548,1396065228,2014-03-29,03:53:48,101,"","",110.141.169.25,502,502,1,20,0
15549,1396065233,2014-03-29,03:53:53,101,"","",110.141.169.25,502,482,0,20,0
15550,1396065264,2014-03-29,03:54:24,101,"","",110.141.169.25,482,498,1,3,0
15551,1396066593,2014-03-29,04:16:33,101,"","",110.141.169.25,498,478,0,20,0
15552,1396066714,2014-03-29,04:18:34,101,"","",110.141.169.25,478,478,1,20,0
15553,1396066723,2014-03-29,04:18:43,101,"","",110.141.169.25,478,458,0,20,0
15554,1396066751,2014-03-29,04:19:11,101,"","",110.141.169.25,458,473,1,5,0
15555,1396066788,2014-03-29,04:19:48,101,"","",110.141.169.25,473,453,0,20,0
15556,1396066911,2014-03-29,04:21:51,101,"","",110.141.169.25,453,453,1,20,0
15557,1396066916,2014-03-29,04:21:56,101,"","",110.141.169.25,453,433,0,20,0
15558,1396066946,2014-03-29,04:22:26,101,"","",110.141.169.25,433,449,1,4,0
15559,1396066968,2014-03-29,04:22:48,101,"","",110.141.169.25,449,429,0,20,0
15560,1396067082,2014-03-29,04:24:42,101,"","",110.141.169.25,429,429,1,20,0
15561,1396067106,2014-03-29,04:25:06,101,"","",110.141.169.25,429,409,0,20,0
15562,1396067131,2014-03-29,04:25:31,101,"","",110.141.169.25,409,426,1,2,0
15563,1396067168,2014-03-29,04:26:08,101,"","",110.141.169.25,426,406,0,20,0
15564,1396067290,2014-03-29,04:28:10,101,"","",110.141.169.25,406,406,1,20,0
15565,1396067299,2014-03-29,04:28:19,101,"","",110.141.169.25,406,386,0,20,0
15566,1396067324,2014-03-29,04:28:44,101,"","",110.141.169.25,386,403,1,2,0
15567,1396069177,2014-03-29,04:59:37,101,"","",53.35.237.13,47,27,0,20,0
15568,1396069375,2014-03-29,05:02:55,101,"","",53.35.237.13,27,27,1,20,0
15569,1396069377,2014-03-29,05:02:57,101,"","",53.35.237.13,27,7,0,20,0
15570,1396069408,2014-03-29,05:03:28,101,"","",53.35.237.13,7,25,1,2,0
15571,1396069416,2014-03-29,05:03:36,101,"","",53.35.237.13,25,5,0,20,0
15572,1396069428,2014-03-29,05:03:48,101,"","",53.35.237.13,5,24,1,1,0
15573,1396070187,2014-03-29,05:16:27,101,"","",110.141.169.25,403,383,0,20,0
15574,1396070325,2014-03-29,05:18:45,101,"","",110.141.169.25,383,383,1,20,0
15575,1396070330,2014-03-29,05:18:50,101,"","",110.141.169.25,383,363,0,20,0
15576,1396070354,2014-03-29,05:19:14,101,"","",110.141.169.25,363,380,1,2,0
15577,1396070355,2014-03-29,05:19:15,101,"","",0,0,0,32,1.05,0
15578,1396070355,2014-03-29,05:19:15,101,"","",0,0,0,33,1.35,0
15579,1396070373,2014-03-29,05:19:33,101,"","",110.141.169.25,380,360,0,20,0
15580,1396070524,2014-03-29,05:22:04,101,"","",110.141.169.25,360,360,1,20,0
15581,1396070532,2014-03-29,05:22:12,101,"","",110.141.169.25,360,340,0,20,0
15582,1396070563,2014-03-29,05:22:43,101,"","",110.141.169.25,340,356,1,3,0
15583,1396070589,2014-03-29,05:23:09,101,"","",110.141.169.25,356,336,0,20,0
15584,1396070710,2014-03-29,05:25:10,101,"","",110.141.169.25,336,336,1,20,0
15585,1396070716,2014-03-29,05:25:16,101,"","",110.141.169.25,336,316,0,20,0
15586,1396070730,2014-03-29,05:25:30,101,"","",110.141.169.25,316,334,1,2,0
15587,1396070735,2014-03-29,05:25:35,101,"","",110.141.169.25,334,314,0,20,0
15588,1396070750,2014-03-29,05:25:50,101,"","",110.141.169.25,314,332,1,2,0
15589,1396070752,2014-03-29,05:25:52,101,"","",110.141.169.25,332,312,0,20,0
15590,1396070773,2014-03-29,05:26:13,101,"","",110.141.169.25,312,331,1,1,0
15591,1396070809,2014-03-29,05:26:49,101,"","",110.141.169.25,331,311,0,20,0
15592,1396070932,2014-03-29,05:28:52,101,"","",110.141.169.25,311,311,1,20,0
15593,1396071075,2014-03-29,05:31:15,101,"","",110.141.169.25,311,291,0,20,0
15594,1396071098,2014-03-29,05:31:38,101,"","",110.141.169.25,291,308,1,3,0
15595,1396074820,2014-03-29,06:33:40,101,"","",110.141.169.25,308,288,0,20,0
15596,1396074939,2014-03-29,06:35:39,101,"","",110.141.169.25,288,288,1,20,0
15597,1396074947,2014-03-29,06:35:47,101,"","",110.141.169.25,288,268,0,20,0
15598,1396074972,2014-03-29,06:36:12,101,"","",110.141.169.25,268,285,1,2,0
15599,1396074991,2014-03-29,06:36:31,101,"","",110.141.169.25,285,265,0,20,0
15600,1396075111,2014-03-29,06:38:31,101,"","",110.141.169.25,265,265,1,20,0
15601,1396075117,2014-03-29,06:38:37,101,"","",110.141.169.25,265,245,0,20,0
15602,1396075139,2014-03-29,06:38:59,101,"","",110.141.169.25,245,262,1,3,0
15603,1396075173,2014-03-29,06:39:33,101,"","",110.141.169.25,262,242,0,20,0
15604,1396075290,2014-03-29,06:41:30,101,"","",110.141.169.25,242,242,1,20,0
15605,1396075299,2014-03-29,06:41:39,101,"","",110.141.169.25,242,222,0,20,0
15606,1396075335,2014-03-29,06:42:15,101,"","",110.141.169.25,222,238,1,3,0
15607,1396075369,2014-03-29,06:42:49,101,"","",110.141.169.25,238,218,0,20,0
15608,1396075493,2014-03-29,06:44:53,101,"","",110.141.169.25,218,218,1,20,0
15609,1396075497,2014-03-29,06:44:57,101,"","",110.141.169.25,218,198,0,20,0
15610,1396075523,2014-03-29,06:45:23,101,"","",110.141.169.25,198,214,1,4,0
15611,1396075550,2014-03-29,06:45:50,101,"","",110.141.169.25,214,194,0,20,0
15612,1396075664,2014-03-29,06:47:44,101,"","",110.141.169.25,194,194,1,20,0
15613,1396075669,2014-03-29,06:47:49,101,"","",110.141.169.25,194,174,0,20,0
15614,1396075691,2014-03-29,06:48:11,101,"","",110.141.169.25,174,191,1,3,0
15615,1396075984,2014-03-29,06:53:04,101,"","",110.135.37.25,174,154,0,20,0
15616,1396076158,2014-03-29,06:55:58,101,"","",110.135.37.25,154,154,1,20,0
15617,1396076174,2014-03-29,06:56:14,101,"","",94.233.251.25,27,7,0,20,0
15618,1396076187,2014-03-29,06:56:27,101,"","",94.233.251.25,7,25,1,2,0
15619,1396076188,2014-03-29,06:56:28,101,"","",0,0,0,32,1.05,0
15620,1396076188,2014-03-29,06:56:28,101,"","",0,0,0,33,1.35,0
15621,1396076231,2014-03-29,06:57:11,101,"","",94.233.251.25,25,5,0,20,0
15622,1396076354,2014-03-29,06:59:14,101,"","",94.233.251.25,5,5,1,20,0
15623,1396076366,2014-03-29,06:59:26,101,"","",110.135.37.25,154,134,0,20,0
15624,1396076387,2014-03-29,06:59:47,101,"","",110.135.37.25,134,152,1,1,0
15625,1396076464,2014-03-29,07:01:04,101,"","",110.135.37.25,152,132,0,20,0
15626,1396076579,2014-03-29,07:02:59,101,"","",110.135.37.25,132,141,1,10,0
15627,1396077576,2014-03-29,07:19:36,101,"","",110.135.37.25,141,121,0,20,0
15628,1396077683,2014-03-29,07:21:23,101,"","",110.135.37.25,121,121,1,20,0
15629,1396077689,2014-03-29,07:21:29,101,"","",110.135.37.25,121,101,0,20,0
15630,1396077728,2014-03-29,07:22:08,101,"","",110.135.37.25,101,119,1,2,0
15631,1396078149,2014-03-29,07:29:09,101,"","",110.141.169.25,191,171,0,20,0
15632,1396078264,2014-03-29,07:31:04,101,"","",110.141.169.25,171,171,1,20,0
15633,1396078273,2014-03-29,07:31:13,101,"","",110.141.169.25,171,151,0,20,0
15634,1396078325,2014-03-29,07:32:05,101,"","",110.141.169.25,151,166,1,5,0
15635,1396078361,2014-03-29,07:32:41,101,"","",110.141.169.25,166,146,0,20,0
15636,1396078487,2014-03-29,07:34:47,101,"","",110.141.169.25,146,146,1,20,0
15637,1396078494,2014-03-29,07:34:54,101,"","",110.141.169.25,146,126,0,20,0
15638,1396078519,2014-03-29,07:35:19,101,"","",110.141.169.25,126,143,1,3,0
15639,1396078539,2014-03-29,07:35:39,101,"","",110.141.169.25,143,123,0,20,0
15640,1396078665,2014-03-29,07:37:45,101,"","",110.141.169.25,123,123,1,20,0
15641,1396078672,2014-03-29,07:37:52,101,"","",110.141.169.25,123,103,0,20,0
15642,1396078724,2014-03-29,07:38:44,101,"","",110.141.169.25,103,120,1,2,0
15643,1396078772,2014-03-29,07:39:32,101,"","",110.141.169.25,120,100,0,20,0
15644,1396078892,2014-03-29,07:41:32,101,"","",110.141.169.25,100,100,1,20,0
15645,1396078904,2014-03-29,07:41:44,101,"","",110.141.169.25,100,80,0,20,0
15646,1396078945,2014-03-29,07:42:25,101,"","",110.141.169.25,80,96,1,4,0
15647,1396078983,2014-03-29,07:43:03,101,"","",110.141.169.25,96,76,0,20,0
15648,1396079103,2014-03-29,07:45:03,101,"","",110.141.169.25,76,76,1,20,0
15649,1396079116,2014-03-29,07:45:16,101,"","",110.141.169.25,76,56,0,20,0
15650,1396079146,2014-03-29,07:45:46,101,"","",110.141.169.25,56,72,1,3,0
15651,1396079164,2014-03-29,07:46:04,101,"","",110.135.37.25,119,99,0,20,0
15652,1396079269,2014-03-29,07:47:49,101,"","",110.135.37.25,99,99,1,20,0
15653,1396079274,2014-03-29,07:47:54,101,"","",110.135.37.25,99,79,0,20,0
